"","paddy.slevel","paddy.temp","paddy.ph","paddy.season","paddy.humidity","paddy.variation","paddy.yield"
"7521",1255,22.3,6.9,0,65,5,690.881805960089
"7522",1019,27.3,8.4,0,67,5,598.470033402555
"7523",2407,36.9,7.7,0,80,5,647.559012558001
"7524",604,22.2,5.1,1,81,1,661.644114064984
"7525",1020,36.5,6.1,0,81,1,901.817433326505
"7526",39,28.5,4.2,0,70,5,679.36523129077
"7527",2192,34.2,3.9,0,82,5,811.53015854458
"7528",351,30.2,3.8,1,62,5,657.971192372497
"7529",342,28.9,4.2,0,68,1,826.375316421036
"7530",1523,36,4.5,0,85,1,945.090770562335
"7531",1985,21.2,4.5,0,72,5,677.160195292284
"7532",965,25.9,3.8,0,62,5,771.960529265925
"7533",334,23.5,7.8,0,89,5,766.975780739449
"7534",929,34.4,3.9,0,79,1,874.806999768286
"7535",1780,26.5,5.7,0,77,1,849.445756877928
"7536",1122,20.3,4.3,0,73,5,662.733665667474
"7537",168,21.3,4.3,0,86,5,764.231384114828
"7538",2299,34,7.8,0,64,5,903.759526996873
"7539",1891,21.4,7.1,0,74,1,741.006137764392
"7540",2351,20.2,3.3,0,76,1,942.55544062083
"7541",691,21.6,8.8,0,87,5,729.423943293902
"7542",1692,23.5,6.5,1,72,5,518.93759353552
"7543",2028,20,4.6,0,85,5,781.463613694844
"7544",1645,36.4,8.2,1,77,1,770.772713263674
"7545",339,32.9,6.4,0,63,1,924.833763398541
"7546",1051,29.7,8.4,0,82,5,729.898613047165
"7547",83,33,4.8,0,89,5,667.705549920599
"7548",1488,24.9,3,0,66,5,930.35267679176
"7549",2451,23.3,6,0,65,1,940.148430523307
"7550",1571,23.3,6.4,1,71,1,624.537465263469
"7551",1821,25.8,8.8,0,62,5,705.597375682555
"7552",2429,24.7,5.8,0,82,5,656.922838875713
"7553",1883,36.9,6.3,1,66,5,714.109919914821
"7554",1029,30.6,6.1,1,85,1,720.700991002377
"7555",1986,35.3,7.2,0,60,1,836.3864357428
"7556",1637,25.6,7.9,1,76,5,588.435969979037
"7557",2123,18.2,4.2,0,88,5,794.398152723443
"7558",51,29,5.8,0,68,5,533.060221040311
"7559",881,20.8,5.5,0,83,1,811.979068862274
"7560",1974,28,5.8,1,85,1,724.064667476341
"7561",1611,20.3,6,0,71,5,746.526971327451
"7562",563,34.3,6.4,0,74,5,750.287814958332
"7563",8,34.9,8.7,1,87,5,521.280268001525
"7564",1494,29.2,7.7,0,76,1,767.464735343431
"7565",1709,39.5,7.4,0,60,1,733.454946482865
"7566",1632,17.9,5.1,0,77,5,647.769442266629
"7567",1422,30.3,5.1,1,88,5,692.345712070043
"7568",2292,20.5,6,0,69,5,725.538704893552
"7569",1628,38,4.6,0,81,1,723.739647415156
"7570",1817,18.3,3,0,81,1,790.904506738298
"7571",466,18.1,3.9,0,94,5,679.830375573753
"7572",2353,20.8,4.6,0,66,5,637.629153920958
"7573",377,21,6,0,81,5,732.480699848384
"7574",1550,32.1,6.8,0,80,1,827.59427841908
"7575",1375,19.3,8.8,0,78,1,700.325086185088
"7576",1525,37.4,6.8,0,75,5,636.165473726578
"7577",1510,16.4,6.7,0,85,5,589.190756766281
"7578",455,35.9,8.8,0,79,5,629.244111098039
"7579",697,39.5,7.6,0,82,1,766.403966490179
"7580",2276,15.9,8.5,0,66,1,858.471271349117
"7581",635,24.1,6.9,0,88,5,763.53060939194
"7582",2235,15.1,6,0,64,5,693.331545525386
"7583",498,29.9,8.4,0,93,5,772.937703031736
"7584",2406,38.6,6.7,0,79,1,754.978882956008
"7585",455,16.3,5.8,1,75,1,577.835820743348
"7586",1321,33.9,6.7,1,76,5,620.13762985977
"7587",158,40,5.2,0,80,5,712.171429907903
"7588",1688,25.1,8.4,1,74,5,653.448821445151
"7589",1713,18.7,7.7,0,76,1,838.556389817192
"7590",2043,30.8,8.4,1,66,1,786.993477594418
"7591",798,17.5,4.1,0,93,5,670.973696361762
"7592",1470,34.4,4.6,0,85,5,739.078244908402
"7593",1924,16.6,4.5,0,72,5,667.133839859162
"7594",1193,29.9,7.3,0,61,1,909.539206333769
"7595",1186,25.2,6.2,0,90,1,779.886586614884
"7596",620,31.1,6,0,74,5,827.548833447509
"7597",1358,28.7,5.2,0,68,5,636.716641640911
"7598",1819,35.7,7.8,1,93,5,650.170445667269
"7599",2376,25.6,6.3,0,92,1,865.524277250127
"7600",1512,39.1,6.4,0,67,1,842.571210294651
"7601",626,39.2,3.6,0,89,5,743.614732931989
"7602",1736,21,4.1,1,65,5,686.30367363415
"7603",1759,37.8,5.7,0,61,5,641.423669682505
"7604",1118,21.1,8.5,0,68,1,766.727487114258
"7605",2173,30,5.1,0,85,1,803.617255168501
"7606",594,16.3,8.9,0,74,5,650.649569622086
"7607",63,18.1,4,0,65,5,470.796561070407
"7608",202,21.5,3.8,0,68,5,652.075079467613
"7609",883,32.6,3.7,0,63,1,892.208289273549
"7610",577,22.9,3.6,0,90,1,806.873717826481
"7611",585,39.3,4.3,0,82,5,768.272557202727
"7612",350,18.8,8.2,0,67,5,669.415473111439
"7613",2207,23.4,5.7,1,87,5,615.204608351147
"7614",909,23.1,8.4,0,75,1,832.95260585146
"7615",913,15.8,6,0,76,1,889.073080262945
"7616",1989,16.9,4.3,1,68,5,547.46816069819
"7617",2004,34.5,4.2,0,62,5,715.420700283721
"7618",1167,15.4,4.1,0,67,5,791.247495997231
"7619",2170,24.7,8.9,0,74,1,938.945080262298
"7620",1000,18.9,8.4,1,91,1,664.077543894139
"7621",307,17.4,8,0,83,5,554.835239894843
"7622",2159,39.9,7.5,0,83,5,827.66751924064
"7623",1511,38.1,7.4,0,75,5,595.384821870054
"7624",90,20.6,3.1,0,71,1,837.988431945754
"7625",1524,37.2,8,0,86,1,817.888694411765
"7626",1881,30.6,6.3,0,83,5,892.298145320577
"7627",355,21.2,8.7,0,72,5,768.031767336652
"7628",1105,29.1,4.6,0,69,5,725.676710810512
"7629",1674,32.9,5.5,1,66,1,796.360427436108
"7630",2145,18.9,3.5,1,82,1,673.455943485411
"7631",247,19.7,4.2,0,80,5,520.407081581652
"7632",1453,30.1,4.2,1,65,5,589.24777104985
"7633",2245,27.3,4.7,0,76,5,827.472755561272
"7634",44,15.4,4.8,0,92,1,753.322108811699
"7635",262,15.1,3.7,1,90,1,605.648933781777
"7636",832,34.6,8,0,93,5,678.302380916042
"7637",180,17.1,8.4,0,66,5,619.159192735484
"7638",1830,20.1,6.4,0,75,5,811.053250248854
"7639",1230,23.2,3.6,0,81,1,897.870776387087
"7640",2062,22.3,6.3,1,63,1,763.822513861427
"7641",493,37.8,3.2,0,82,5,716.186246570821
"7642",1495,21.4,8.8,0,94,5,765.489616873674
"7643",2345,36.6,7.1,1,86,5,653.288540244102
"7644",1585,19,8.8,0,60,1,810.025966008349
"7645",1612,30,4.7,0,63,1,851.326012091401
"7646",2305,34.8,7.3,0,86,5,851.173817894111
"7647",1847,19.6,4.2,0,60,5,717.301123430176
"7648",1327,31.6,8.4,0,73,5,736.009831152236
"7649",1668,31.3,6.8,0,75,1,973.965222210002
"7650",2441,37,4,0,66,1,1018.98449049331
"7651",1299,39,5.1,0,76,5,759.68084128884
"7652",506,28.4,4.9,0,80,5,669.273585034534
"7653",2358,15.2,4,1,89,5,550.912955709888
"7654",2291,33.2,3.8,0,89,1,845.943322471188
"7655",523,28.4,7.1,0,82,1,986.400140166127
"7656",1412,25.2,3,0,73,5,609.315207817902
"7657",480,26.8,3,0,79,5,713.137009064667
"7658",1018,25.9,7.2,0,79,5,615.868053546486
"7659",1294,36.5,7,0,86,1,795.915616943967
"7660",229,39.4,7.4,0,89,1,831.473916613807
"7661",1655,17.9,5.8,1,69,5,630.689133428192
"7662",706,27.9,3.2,0,81,5,779.016572562978
"7663",1187,15.7,7.9,0,64,5,533.581391244661
"7664",918,37,4.7,0,86,1,869.919063760123
"7665",2006,37.2,4.3,0,72,1,986.94735665728
"7666",1906,35.8,7.2,0,69,5,766.790230417003
"7667",1200,30.6,4.6,0,71,5,682.991516551313
"7668",73,17.1,5.4,0,94,5,608.051173121203
"7669",2394,30.3,8.3,0,81,1,840.087587941283
"7670",779,15.2,6.1,0,82,1,811.307703090521
"7671",2162,37.5,8.7,0,74,5,671.411823287296
"7672",1556,21.6,4.9,0,72,5,712.263466518683
"7673",366,28.5,5.9,0,60,5,810.660967913767
"7674",2382,16.2,6.6,0,91,1,787.419966879922
"7675",2266,25.1,8.1,0,85,1,893.891709554009
"7676",1614,21.2,8.3,0,72,5,683.247185405344
"7677",2420,27.8,4.7,0,85,5,668.596474795292
"7678",2267,27.1,5.1,0,88,5,703.611040324904
"7679",1385,31.7,5.5,0,79,1,912.494895638277
"7680",1563,28.2,7.8,0,78,1,905.742721616601
"7681",812,31.4,4.3,0,87,5,708.40148696055
"7682",2076,24.3,6.5,0,86,5,812.02009653983
"7683",2184,27.9,8.6,1,84,5,560.120178111053
"7684",1982,26.7,6.2,1,75,1,657.74712714289
"7685",1732,16.3,8.7,0,79,1,717.138425481971
"7686",1169,33.2,7.6,1,63,5,534.193757902055
"7687",2125,15.9,3,0,62,5,635.972026110782
"7688",45,34.3,3.4,1,69,5,547.724610093671
"7689",541,38.2,4.4,1,93,1,734.463381068781
"7690",1432,24.3,6.6,1,81,1,780.754115696376
"7691",2129,29.5,4.9,0,61,5,613.212909083813
"7692",1839,38.5,7.4,0,79,5,698.483387722323
"7693",827,19.9,5.6,0,62,5,659.511927860634
"7694",2049,21.9,8.9,0,94,1,820.861012581736
"7695",1919,16.1,6.8,1,73,1,556.94012135112
"7696",945,39.2,7.2,1,85,5,633.906389047237
"7697",667,17,8,1,79,5,577.679590729531
"7698",1494,31,7.2,0,74,5,756.392491810645
"7699",2470,18.2,7.6,0,83,1,761.454828141723
"7700",1867,36.9,8,0,82,1,667.511542405312
"7701",142,16.6,4.3,0,69,5,601.216839001669
"7702",1904,36.8,8.1,0,69,5,769.041287906778
"7703",122,26.8,4.7,0,92,5,690.865968893437
"7704",605,37.5,4.3,0,67,1,897.910122383231
"7705",366,32.3,4.4,0,68,1,910.007109710326
"7706",1130,15.4,7.7,0,94,5,712.498292633487
"7707",2125,38.6,6.6,0,84,5,727.195210855765
"7708",953,27.3,6.5,0,90,5,737.554629954199
"7709",1406,29.2,5.6,0,66,1,881.495771817087
"7710",1815,27.3,8.5,1,68,1,658.770791231655
"7711",1372,28.5,4.5,1,85,5,679.056697237926
"7712",1630,32.5,7.2,1,89,5,591.092355685153
"7713",1379,31.6,5.3,0,70,5,666.315433724473
"7714",1541,21.9,4.6,0,61,1,854.220764086737
"7715",327,31.9,8.9,0,67,1,714.584488289741
"7716",1407,18.9,6.7,0,75,5,727.412361081224
"7717",439,33.2,8.7,1,70,5,522.407485047976
"7718",1706,20.6,4.9,1,83,5,571.747513154211
"7719",805,15.5,3.2,1,68,1,599.373011411323
"7720",1720,21.9,4.6,0,69,1,733.043559206029
"7721",989,32.7,8.1,0,71,5,803.531489544548
"7722",765,19.9,4.1,1,87,5,516.205235974242
"7723",1119,25.9,5.2,0,61,5,732.398678269237
"7724",520,32.9,4.4,0,71,1,867.970711668022
"7725",1088,32.8,5.1,1,65,1,792.669968427314
"7726",1003,39.7,3.9,0,66,5,863.827968311186
"7727",2087,37.1,7.3,1,74,5,651.928604013907
"7728",2154,30.8,3.9,0,64,5,823.520099402716
"7729",493,24.8,3.6,0,74,1,798.577131835433
"7730",2335,18.4,5.1,1,68,1,609.319797103914
"7731",2053,38.4,4.7,0,84,5,643.89780171526
"7732",1338,35.2,8.5,0,87,5,883.395302241358
"7733",1938,32.9,7.9,0,68,5,572.117728701172
"7734",2316,25.2,6,0,62,1,808.396486965163
"7735",2341,25.7,5.7,0,79,1,980.748028599191
"7736",2180,35.1,7.4,1,91,5,602.203547566508
"7737",1984,28.3,4.2,1,60,5,611.152537721985
"7738",2400,17.5,5.5,0,77,5,828.458898308842
"7739",2214,34.2,3.5,0,82,1,875.635609554593
"7740",548,20.9,4.4,0,77,1,815.146763510226
"7741",24,25.4,4,1,60,5,649.066577785804
"7742",233,38.5,8.1,1,74,5,596.449275978375
"7743",47,21.9,5.4,1,61,5,515.584907793285
"7744",113,21.3,4.6,1,84,1,694.636388988389
"7745",1710,34.1,3.2,0,69,1,759.295442607254
"7746",2234,18.4,5.1,0,84,5,568.873038356348
"7747",2022,24.6,3.6,0,85,5,754.451890988275
"7748",645,26.5,4.7,0,76,5,693.367642358256
"7749",163,26.1,3.4,0,80,1,766.180853588351
"7750",1761,19,4,0,94,1,793.742377559344
"7751",1262,36.6,5,0,93,5,754.866169470673
"7752",1117,34.7,5.8,0,80,5,685.676921360816
"7753",987,30.3,6,0,70,5,687.497782156182
"7754",362,23.1,7.9,1,79,1,659.549025275434
"7755",2470,36.9,8.7,0,60,1,806.500545151842
"7756",2182,39.4,8.4,0,61,5,761.534418499408
"7757",95,20.6,9,0,71,5,652.091616093336
"7758",687,16.1,5.9,0,85,5,636.922868158823
"7759",93,26.8,4.4,0,71,1,736.134322247623
"7760",1437,18.5,5.2,0,76,1,774.637398694176
"7761",1002,19.7,7.4,0,81,5,734.145012191342
"7762",455,22.7,8.5,1,74,5,562.075044695909
"7763",617,19.1,7.8,0,89,5,706.037986127194
"7764",1898,28.8,3.7,0,76,1,970.004718463557
"7765",2288,32.4,4.9,0,91,1,819.032595919756
"7766",2036,38.1,8.5,0,76,5,628.953576949425
"7767",1985,29.6,6.7,0,85,5,625.198794280489
"7768",2260,15.9,6.7,0,75,5,633.601875995131
"7769",545,35.6,8.3,0,76,1,878.659461019561
"7770",1990,16.1,7.2,0,69,1,681.664120568894
"7771",1668,17.3,3.4,0,87,5,698.984749782054
"7772",1314,16.6,3.9,0,91,5,694.979789538775
"7773",2406,19.3,5.5,0,81,5,702.493452067332
"7774",89,29,3.2,0,77,1,736.636571512402
"7775",841,27.7,5.4,1,94,1,695.435530125784
"7776",2471,30.8,6.9,0,70,5,651.944626316739
"7777",460,25.4,3.9,0,68,5,741.508493525907
"7778",1213,33.2,4.5,0,86,5,721.734172812042
"7779",2367,25,5.5,0,71,1,824.272876915832
"7780",948,22.1,8.5,0,65,1,790.0424490838
"7781",1418,33.1,7.3,0,79,5,734.077446651645
"7782",2054,30.2,7.3,0,80,5,709.903413973128
"7783",2117,23.6,4.1,0,71,5,651.299108518288
"7784",284,37.3,5.7,0,65,1,717.32927710982
"7785",1352,29.9,6.9,1,83,1,727.995275030844
"7786",1975,29,7,0,85,5,645.072412141599
"7787",2070,33.2,5.5,0,73,5,747.680472217811
"7788",846,16.6,6.5,0,81,5,612.211100784286
"7789",2097,35.5,7.1,0,71,1,752.746289801629
"7790",1360,17.3,8.5,0,61,1,631.361701459779
"7791",815,22.9,5.2,1,63,5,641.596674666895
"7792",2498,27.2,3.3,0,60,5,633.351549490665
"7793",1172,36.1,5.7,0,79,5,621.01345002496
"7794",1573,15.7,8.7,0,89,1,821.365980745759
"7795",618,18.5,3.3,0,82,1,661.356562453633
"7796",932,34.4,3.1,0,61,5,646.581731930686
"7797",1995,32.5,4.2,0,65,5,663.36383834326
"7798",2201,21.5,7.7,0,64,5,749.299861327745
"7799",1155,27.3,7.7,0,66,1,898.856256913859
"7800",503,20.4,3.7,0,78,1,842.083226303415
"7801",1632,39.6,8.3,1,83,5,602.385180571582
"7802",811,23.5,7.6,0,65,5,757.639137205357
"7803",138,35,7.9,0,60,5,626.733821506302
"7804",814,32.5,3.2,0,89,1,828.877499354227
"7805",250,37,8.9,0,65,1,660.070206306409
"7806",1029,35.3,5.3,0,73,5,788.60717775921
"7807",1472,21.7,8.1,1,80,5,608.890580343238
"7808",25,27.5,8.7,1,94,5,604.707496881019
"7809",141,39.8,6.8,0,72,1,714.974019331081
"7810",1824,27.5,5,0,78,1,738.931700241907
"7811",216,16,4.3,1,79,5,539.979441355293
"7812",2124,15.3,3.5,0,86,5,657.527004768296
"7813",1227,37.7,7.1,0,88,5,679.581452029136
"7814",1135,31.2,7.5,1,64,1,679.998205776792
"7815",1945,37.5,4.8,0,75,1,810.825790507564
"7816",1779,33.4,8.3,1,75,5,597.645650528527
"7817",1187,23.3,7.6,0,65,5,769.521894073114
"7818",1052,19.5,3.6,1,76,5,586.26131292743
"7819",1062,16.7,4.1,1,66,1,710.370299173519
"7820",1799,34.5,7.7,0,66,1,743.11025600958
"7821",2084,24.3,5.9,0,94,5,674.870996922255
"7822",943,15.4,6.2,0,69,5,596.485806710552
"7823",576,28.9,3.2,0,83,5,780.152094154619
"7824",1408,37,4.2,0,85,1,910.395535481318
"7825",423,38.2,7.3,1,85,1,747.430087501804
"7826",531,17.4,7.8,0,79,5,478.603304973027
"7827",403,16.6,9,0,70,5,572.007603233214
"7828",1007,21.7,4.7,0,81,5,896.395647153258
"7829",1753,35.9,7,0,82,1,877.196778422998
"7830",1001,24.5,7.1,0,88,1,891.91837188943
"7831",431,35,4.9,0,92,5,741.209430402766
"7832",1473,39.7,7,1,76,5,723.832858202513
"7833",1240,16.1,8.7,0,93,5,657.116967769495
"7834",2369,25.1,4.4,0,85,1,754.657756882565
"7835",2074,34,5.1,0,62,1,849.870932393242
"7836",2219,17.7,8.4,0,76,5,587.079732193767
"7837",985,34.1,8.9,0,90,5,695.058750376726
"7838",2321,33.6,4.9,0,92,5,721.367385898096
"7839",656,18.2,8.7,0,71,1,846.474419297495
"7840",225,26.1,7,0,78,1,777.999341321023
"7841",1249,19.6,7.4,0,77,5,659.083926805761
"7842",1090,22.9,7.6,0,89,5,581.338328906956
"7843",2222,38.3,4.4,0,68,5,921.271701265747
"7844",1297,40,5.2,0,77,1,854.900161902575
"7845",1903,30.3,7.4,1,94,1,654.887217845923
"7846",402,15.7,4.7,0,86,5,703.074480441865
"7847",1776,16.9,6.5,0,62,5,815.834807740369
"7848",976,29.7,7.2,0,85,5,669.135353605573
"7849",1649,22.1,6.4,0,64,1,923.345598489201
"7850",802,24,4.4,0,91,1,879.266226516726
"7851",1072,32.5,7.9,0,88,5,698.525160155259
"7852",864,32.8,8.4,0,73,5,686.807246242339
"7853",1115,29.8,7.5,0,65,5,622.219078809333
"7854",1677,32.5,7.8,0,88,1,754.672889892633
"7855",2290,31.5,7.2,1,76,1,783.631408129198
"7856",1503,25.5,8.3,1,77,5,582.664347420602
"7857",888,34.3,7.3,0,68,5,681.864961384175
"7858",2168,23.3,5.9,0,85,5,859.631082741544
"7859",1343,15.2,3.7,0,82,1,758.661019130765
"7860",232,20.9,5.8,0,88,1,792.509330347336
"7861",2132,38.4,5.4,1,67,5,460.667735020009
"7862",2116,25.5,5.9,0,62,5,707.968990574591
"7863",1275,32.3,7.4,0,84,5,658.257963407474
"7864",344,30.3,3,0,61,1,928.925295760079
"7865",865,37.4,6.1,0,73,1,861.454986955505
"7866",1442,21.9,8.5,0,83,5,721.519621019252
"7867",652,34.5,8.9,0,76,5,837.153478440208
"7868",2087,32.9,4.9,0,63,5,845.369624928571
"7869",2060,20.5,7.1,0,89,1,780.375321422859
"7870",1430,35.1,7.6,0,84,1,770.661301674166
"7871",304,18.4,4.4,0,91,5,709.087784592217
"7872",13,25.9,6.2,0,62,5,545.868282505156
"7873",1755,36.7,6.6,0,70,5,656.930242998836
"7874",2166,21.3,5.9,0,89,1,878.039899992291
"7875",413,22.7,6.7,0,74,1,897.414275545937
"7876",1327,15.5,5,0,87,5,755.127845188448
"7877",344,27.9,7.7,1,69,5,562.011811917182
"7878",1321,36.7,6,0,86,5,727.658047131263
"7879",1187,30.4,3.9,0,93,1,855.013590465145
"7880",1872,33.8,3.4,1,67,1,693.887852039188
"7881",364,27.2,8.3,0,78,5,755.225895352972
"7882",633,27.4,6.7,0,82,5,891.202805113668
"7883",1970,29.5,4.1,0,75,5,782.710597431287
"7884",1551,29.3,3.2,0,67,1,827.704496347966
"7885",186,39.7,6,0,64,1,766.049116803333
"7886",2103,38.7,3,0,80,5,708.823062836503
"7887",509,39.5,6.6,1,71,5,573.733238084242
"7888",1707,31.1,3.8,0,73,5,766.795367980376
"7889",1360,28.8,5.7,0,88,1,946.933597163297
"7890",2060,37.3,5.2,0,72,1,772.167218635635
"7891",2152,18.6,6.8,1,64,5,485.952407855075
"7892",1547,27.9,4.3,0,78,5,853.23817859559
"7893",225,31.3,8.7,0,67,5,625.756563269533
"7894",1069,24.9,3.7,0,93,1,738.589987399367
"7895",913,28.9,3.8,0,73,1,942.650324793067
"7896",2010,26.8,3.1,0,67,5,866.245980133923
"7897",2164,34.4,5.8,0,92,5,742.410285181055
"7898",1068,38.2,6.3,0,61,5,843.840263977957
"7899",901,38.1,6.3,1,71,1,799.125101735505
"7900",2117,28.2,6.5,1,65,1,657.741839054506
"7901",1690,26.5,5.9,0,90,5,780.018091667444
"7902",944,32.4,4.8,0,86,5,717.869447179449
"7903",156,17.5,5.4,0,89,5,493.982194119599
"7904",647,22.7,5.4,0,81,1,702.069258899428
"7905",612,38,8.1,0,78,1,911.277894353649
"7906",845,28.1,7.2,1,79,5,628.245902903533
"7907",1007,16.2,5.8,0,68,5,673.25686600913
"7908",1567,33.3,8.7,0,68,5,741.351639122392
"7909",1357,25,3.8,0,66,1,781.179573464518
"7910",1986,24.2,5.3,0,72,1,890.460836926165
"7911",148,25.4,4.8,0,76,5,696.684754946424
"7912",2444,27.1,5.2,0,93,5,692.054530217623
"7913",1867,27.2,5.2,1,81,5,523.867789442496
"7914",1315,30.2,4.2,1,80,1,687.839437260603
"7915",1034,24.9,6.2,0,91,1,826.355630105051
"7916",1471,36.3,3.8,0,64,5,814.238032108794
"7917",161,16.9,3,0,90,5,618.647802264119
"7918",1764,38.5,3.9,0,78,5,698.175907274708
"7919",1931,33.8,7.8,1,64,1,686.220801846745
"7920",575,23.9,5.9,0,65,1,988.620897103101
"7921",2101,28.7,7.1,0,73,5,864.236975243936
"7922",1302,34.3,8.5,0,72,5,658.137418019275
"7923",2424,20.7,4.4,1,86,5,566.691660469708
"7924",794,36.7,8.3,0,75,1,864.951351327666
"7925",1929,39.3,5.6,0,93,1,856.128209033826
"7926",634,18,5.4,0,77,5,680.774148417792
"7927",479,30,3.7,0,60,5,943.747787030103
"7928",1334,24.5,5.5,0,63,5,844.778798202363
"7929",2344,36.8,4.3,0,67,1,756.479015783407
"7930",1963,24.4,3.4,0,79,1,964.139590284321
"7931",437,22.2,7.8,0,71,5,731.913047198517
"7932",1938,19.3,7.7,0,82,5,562.44863885222
"7933",2274,34.1,6.5,0,68,5,710.013585863635
"7934",2473,32.2,4.1,0,90,1,850.961684800374
"7935",2077,23.9,5.6,0,87,1,762.970450652453
"7936",397,19,5.6,0,81,5,469.473651233905
"7937",1431,22,8,0,72,5,802.919619965057
"7938",219,33.7,3.9,0,91,5,690.606973719938
"7939",1459,17.3,3.9,0,61,1,792.084959991431
"7940",1896,39.2,3.7,1,93,1,733.450193016324
"7941",1544,34.5,6.8,0,81,5,608.930339369302
"7942",692,37.3,6.3,0,82,5,816.492889355868
"7943",2080,19,8.3,1,76,5,480.343598887945
"7944",1042,39.2,3.6,1,86,1,721.248228828578
"7945",154,17.4,3.8,0,81,1,805.994058423676
"7946",1596,30.2,7.1,0,69,5,643.358215418023
"7947",1704,21.7,8.4,0,92,5,705.572619490946
"7948",1982,29.1,4.9,0,83,5,751.185766374692
"7949",1593,16.7,4.1,0,64,1,834.918491313389
"7950",994,19.1,9,0,62,1,917.94747262029
"7951",1628,37.2,5.3,0,74,5,820.069616210336
"7952",960,38.6,7.2,0,66,5,661.118025169708
"7953",2010,27,7.1,0,68,5,707.948431846065
"7954",976,31,8.9,0,66,1,922.040718809391
"7955",1447,21.1,8.4,0,76,1,767.064942605793
"7956",813,22.8,7.9,0,77,5,756.444076262414
"7957",446,21.8,7.9,0,61,5,793.293744480858
"7958",367,19.6,5.1,0,93,5,668.736830706863
"7959",1755,33.8,3.3,1,68,1,810.710934433155
"7960",1359,23.8,8,0,70,1,844.243109470699
"7961",1483,26.6,8.5,0,93,5,668.561216870633
"7962",926,37.4,5.9,0,92,5,751.255397529652
"7963",478,24.2,7.1,0,71,5,838.467294660707
"7964",2322,21.1,7.7,1,76,1,731.936128988552
"7965",2310,16.1,3.9,0,80,1,779.482727253344
"7966",864,20.2,6.1,0,91,5,722.852599178441
"7967",1847,34,3.7,0,64,5,794.375015647771
"7968",751,39.7,8.2,1,88,5,665.17159648162
"7969",1970,20.6,7.2,0,80,1,833.729761163704
"7970",169,27.9,8.9,0,69,1,699.450156119807
"7971",2274,37.3,6.1,0,71,5,804.032582875031
"7972",2171,34.3,6.4,1,61,5,622.432601560528
"7973",1540,38.3,7.4,0,93,5,707.45995324105
"7974",1359,34.7,4.2,0,72,1,819.162896570439
"7975",407,38.4,7.2,0,62,1,739.485812412264
"7976",1909,16.2,6.1,0,76,5,600.148461856103
"7977",1108,24.7,6.5,1,78,5,698.626474329891
"7978",1031,30.5,8.3,0,74,5,776.779363808843
"7979",765,30.2,8.1,0,78,1,789.389056200162
"7980",2205,15.4,7.9,0,83,1,664.781847464231
"7981",1519,38,7,0,63,5,754.56622710141
"7982",1603,25.2,5.8,0,88,5,664.915704090769
"7983",2273,38.9,4.8,1,93,5,547.718590664833
"7984",334,40,4.4,0,72,1,836.736136845623
"7985",1154,35.8,8.9,1,66,1,618.345518487816
"7986",1782,25.4,3.6,0,90,5,860.441690256509
"7987",5,33.8,8.6,0,81,5,788.782107061706
"7988",1039,22.6,8.8,1,62,5,706.080474013773
"7989",2261,23.6,6.5,0,63,1,888.395854865666
"7990",2209,38.9,6.4,1,69,1,757.722286953746
"7991",1280,35.1,5.8,0,84,5,725.350181533334
"7992",1465,20.9,3.5,0,83,5,788.694763874325
"7993",1312,23.7,7.6,0,87,5,727.459158934653
"7994",2134,20.7,8.9,0,66,1,926.395288738422
"7995",1390,28.5,8.4,0,77,1,898.946410072191
"7996",2103,33.5,4.7,0,86,5,813.916817035837
"7997",1748,27.2,7.9,1,88,5,537.201184061511
"7998",2065,27.5,3.9,0,79,5,754.882830474526
"7999",2320,37.3,4.5,0,86,1,821.782242778378
"8000",1208,24.5,9,1,92,1,687.139088478095
"8001",2121,36.9,6,0,66,5,693.256479323221
"8002",1071,29.8,4.8,1,66,5,609.289156226441
"8003",2273,15.1,8.4,0,84,5,601.035584621908
"8004",874,18.2,3.2,0,79,1,928.787323234913
"8005",2038,18.4,4.6,0,94,1,792.903713680183
"8006",2446,25.6,3.6,0,75,5,749.138186274407
"8007",2016,37.2,8,0,86,5,744.867180124857
"8008",386,25.2,6.4,0,73,5,688.165507970067
"8009",1545,23.7,8.8,0,81,1,918.963493810346
"8010",167,29.5,6,0,69,1,635.793496020293
"8011",1139,15.2,8.1,0,69,5,698.745152614235
"8012",414,35.4,5.4,0,71,5,622.714356387345
"8013",2294,33,3.7,0,79,5,718.089779776832
"8014",1272,28.8,4.3,0,84,1,858.061006494487
"8015",91,25.6,7.7,1,78,1,597.274071362335
"8016",696,27.4,5.6,0,72,5,799.481802014634
"8017",1795,23.8,4.1,0,75,5,760.540054560018
"8018",2016,18,3.8,0,60,5,643.004996993113
"8019",125,19.4,4.5,1,93,1,661.418480131154
"8020",2127,20.7,6.3,0,78,1,798.658878100105
"8021",897,38.6,7.9,0,66,5,746.910364491244
"8022",2464,30.6,7.1,1,76,5,562.564585862371
"8023",1232,38.3,3.9,0,67,5,727.738527146479
"8024",1619,37,4.2,0,78,1,815.588234489163
"8025",1733,30.7,8.6,0,86,1,744.017072875674
"8026",1460,32.8,3,0,78,5,680.577230810498
"8027",1018,38.4,7.6,0,62,5,635.283961628253
"8028",2350,18,4.8,1,80,5,549.390026278949
"8029",898,38.3,4.5,0,63,1,835.914973080313
"8030",1870,31.4,3.6,1,88,1,719.732194696553
