"","x.ph","x.N","x.P","x.K","x.depth","x.temp","x.rain","x.plant"
"7499",7.1,146,46,1,36.96,22.5,1025.47,0
"7500",6.3,39,79,11,18.77,22.2,609.06,1
"7501",8.6,68,22,22,29,32.1,550.53,2
"7502",8.5,40,53,45,47.2,18,586.59,2
"7503",8.5,178,21,72,16.65,27.9,919.71,2
"7504",7.2,92,84,20,38.96,37.7,895.21,1
"7505",7.6,95,63,37,51.26,17.6,662.74,2
"7506",6,175,86,3,52.89,38.9,692.79,2
"7507",6.1,124,26,70,42.54,38.4,688.6,0
"7508",6.4,23,107,56,19.97,15.1,567.25,1
"7509",7.7,125,63,105,39.41,25.3,707.65,0
"7510",7.3,163,93,22,16.4,16,926.59,1
"7511",6.7,174,23,85,27.76,36.8,753.7,0
"7512",6.9,152,70,84,44.61,30.8,1163.73,0
"7513",8,25,21,90,18.36,24.7,1085.94,2
"7514",7,100,75,73,48.79,30.2,749.51,1
"7515",7.6,135,73,52,45.4,30.7,1176.12,0
"7516",7.3,132,31,93,39.26,39.3,804.59,0
"7517",7.2,165,29,87,27.07,26.9,1055.22,0
"7518",8.4,76,104,38,39.7,35.4,964.11,2
"7519",8.3,29,93,12,52.02,33,619.28,2
"7520",8.7,130,31,13,55.59,15.9,853.76,2
"7521",8.7,172,84,20,32.71,39.8,820.75,0
"7522",8.9,133,95,101,34.1,27.8,730.82,0
"7523",7.1,29,86,46,58.38,34.7,947.82,1
"7524",6.1,128,34,10,33.31,39.5,617.07,2
"7525",8.9,57,25,29,20.78,31.1,1129.08,2
"7526",7.2,134,88,118,42.12,26.6,627.08,0
"7527",8.4,40,76,30,32.59,36.9,1171.53,1
"7528",9,100,99,12,15.28,16.2,795.7,2
"7529",8,179,96,84,27.37,29.3,739.38,0
"7530",7.2,167,72,13,35.82,31.7,972.22,2
"7531",8.6,144,61,49,27.16,22.1,501.98,2
"7532",8.2,176,22,106,57.05,39.4,955.15,2
"7533",8.5,154,56,56,42.07,33.2,659.19,2
"7534",8.5,84,104,9,18.51,35.7,720.39,2
"7535",8,109,84,29,40.8,16.8,729.44,2
"7536",6.2,132,24,67,24.67,25.1,875.3,2
"7537",6.4,178,70,54,31.52,20.4,1134.22,0
"7538",6.2,67,99,57,49.55,23.2,835.95,2
"7539",7.4,151,110,95,57.51,35.1,862.58,0
"7540",8.5,54,95,25,16.6,33.1,979.65,1
"7541",6.6,104,52,56,46.36,28.9,1073.11,0
"7542",7.7,73,114,41,57.68,24.9,553.29,2
"7543",6.9,127,114,32,25.2,23.4,753.79,0
"7544",9,113,25,45,43.24,36.7,1011.04,2
"7545",7.3,82,36,87,18.5,23.4,957.7,0
"7546",7.4,33,111,9,27.29,31.1,839.52,2
"7547",6.1,30,107,64,59.26,22.3,797.08,1
"7548",7.4,156,67,58,43.77,19.4,820.18,1
"7549",6.7,66,73,109,35.74,21.5,578.66,0
"7550",6.3,116,111,74,43.54,19.7,1159.46,2
"7551",6.9,28,90,108,35.76,25.6,664.08,0
"7552",6.5,54,46,12,58.87,37.2,803.33,1
"7553",7.6,156,95,2,18.57,28.9,1063.51,0
"7554",8.2,74,73,72,41.72,29.2,1178,2
"7555",7.8,133,50,42,24.73,21.9,1011.33,0
"7556",6.1,33,82,94,26.1,33.9,706.61,1
"7557",6.4,114,31,59,43.17,15.4,693.22,2
"7558",7.9,103,21,102,38.34,34.7,653.12,2
"7559",6.2,175,97,10,34.86,16.2,1009.26,0
"7560",6.3,45,96,84,43.17,17.2,605.46,0
"7561",6.4,62,63,30,24.74,35.5,912.1,0
"7562",7.2,156,60,67,38.15,22.7,545.01,2
"7563",8,78,92,29,15.32,37.6,934.54,2
"7564",7.2,156,31,19,53.69,37.2,510.24,2
"7565",7.1,171,65,33,43.77,29.4,1026.58,0
"7566",6.2,63,115,112,21.43,37.9,757.53,0
"7567",7.9,100,43,54,53.57,39.4,1016.16,1
"7568",6.6,150,101,57,30.8,30.9,613.95,0
"7569",8.7,22,20,31,34.06,19.8,709.91,2
"7570",8.2,103,49,65,33.32,24.5,861.38,2
"7571",6.7,78,44,115,54,15.1,624.22,2
"7572",8.2,31,118,8,33.42,35.8,589.21,2
"7573",7.8,159,50,24,53.69,27.9,742.34,1
"7574",7.6,76,95,30,45.4,21,792.44,2
"7575",8.7,40,21,110,22.24,38.7,906.23,0
"7576",7,28,81,14,55.96,36.9,780.2,1
"7577",7.2,49,52,94,31.38,21.1,892.1,0
"7578",8.2,24,62,100,19.42,29.6,697.1,1
"7579",8.4,140,78,52,48.86,37,540.18,2
"7580",6.4,57,88,103,27.65,37,655.63,2
"7581",6.3,83,76,99,29.82,29.9,1165.53,0
"7582",8,163,79,4,58.35,25.3,979.07,1
"7583",7.9,151,58,25,51.57,22.1,789.17,1
"7584",7,82,54,28,47.22,33.3,756.42,1
"7585",6.4,120,104,108,15.81,39.5,663.05,0
"7586",6.7,41,58,109,43.27,31.6,1134.57,1
"7587",6.1,122,34,55,49.89,25,888.33,0
"7588",7.5,36,114,79,42.3,15.1,858.79,1
"7589",6.8,30,49,78,54.11,28.6,710.33,1
"7590",8.6,94,59,89,34.86,24.7,891.89,2
"7591",6.9,65,20,60,28.05,21.7,837.46,0
"7592",6.3,102,25,70,33.94,38.4,1070.7,2
"7593",6.8,26,109,15,37.34,34.2,614.62,0
"7594",6.8,171,36,40,31.56,39.4,731.24,1
"7595",7,152,44,50,58.37,31.8,705.09,1
"7596",6,144,86,81,25.29,20.4,902.65,2
"7597",6.7,61,109,107,29.09,21,910.14,0
"7598",8.2,126,25,39,51.77,28.8,1063.31,1
"7599",8.9,122,81,52,33.83,35.1,641.32,2
"7600",8.6,116,112,46,44.61,22.1,664.7,2
"7601",9,79,30,62,47.19,19.3,767.26,2
"7602",6.7,54,81,12,47.2,28.7,647.68,2
"7603",8.8,146,56,109,48.95,37.4,983.98,0
"7604",7.9,127,114,48,55.35,36.3,668.03,2
"7605",6.4,116,112,22,15.86,38.9,696.81,2
"7606",6.1,39,114,97,34.14,32.2,1029.32,0
"7607",8.7,60,79,21,33.78,27.3,760.99,2
"7608",6.6,97,45,59,34.38,21.4,832.58,1
"7609",6.2,157,104,72,59.88,32.6,974.5,0
"7610",6.5,124,42,66,31.61,15.7,1190.56,1
"7611",7.1,159,95,19,23.95,28.3,529.04,0
"7612",6.5,71,113,0,28.89,31.1,813.66,2
"7613",6.4,49,40,68,42.53,28,741.8,1
"7614",7.5,178,21,23,21.35,28.2,661.33,2
"7615",6.3,144,88,40,44.97,29.1,896.91,0
"7616",6.1,44,119,72,54.72,39.1,1163.96,1
"7617",6.6,160,37,84,31.68,17.8,734.22,0
"7618",7.5,136,47,112,53.61,35.8,512.39,2
"7619",8.3,29,100,51,36.4,17.1,1150.66,0
"7620",8.2,117,84,33,57.62,30.2,1003.85,1
"7621",8.7,140,101,67,21.74,23.4,622.5,0
"7622",8.3,105,22,35,46.65,35.6,1184.25,2
"7623",8.9,148,117,67,51.63,34,595.67,2
"7624",7.7,44,75,0,49.7,22.6,1100.49,2
"7625",6,26,73,86,16.71,27.6,821.98,1
"7626",8.4,122,85,118,57.49,35.2,1025.39,1
"7627",8.4,23,37,8,48.75,19.8,650.4,2
"7628",8.8,38,29,58,58.01,22.5,999.86,1
"7629",8,113,42,86,53.89,17,746.84,2
"7630",8,28,110,7,19.47,28.2,761.8,1
"7631",6.8,32,51,11,34.31,28.3,1084.6,0
"7632",7.6,78,42,108,40.68,15.8,769.22,2
"7633",7.1,164,48,93,50.35,16.9,964.01,0
"7634",8.8,79,46,25,35.02,27.8,791.03,2
"7635",7,30,100,111,48.22,30.9,873.27,0
"7636",7.2,56,31,32,34.51,39.4,970.37,2
"7637",8.7,25,99,68,54.61,28.4,1144.98,1
"7638",8.6,170,115,27,35.69,31.5,993.56,2
"7639",8.3,144,68,29,39.23,18.1,861.26,0
"7640",8.2,64,82,11,36.96,18,576.87,2
"7641",7,116,46,26,55.71,27.2,737.15,1
"7642",8,88,59,36,55.13,24,510.09,2
"7643",7.7,144,111,71,59.72,18.8,857.84,0
"7644",8.3,91,61,22,28.63,28.8,611.74,2
"7645",7,77,63,99,43.76,26.5,1113.6,0
"7646",7.5,131,54,94,17.19,31.5,1136.53,1
"7647",7.2,159,107,4,48.96,28.9,784.13,0
"7648",7,173,65,91,17.07,17.2,1124,1
"7649",8.3,45,76,72,55.36,24.6,838.54,1
"7650",6.7,50,73,84,26.85,32.6,921.55,2
"7651",7.2,178,95,34,42.2,33.9,867.4,0
"7652",6.7,65,62,12,54.09,19.3,1108.96,1
"7653",8.9,49,117,81,34.14,32.9,901.73,0
"7654",6.9,151,36,81,54.87,39.5,807.1,1
"7655",8.9,29,40,28,42.77,30.2,728.11,1
"7656",7.9,174,36,92,20.24,37.4,595.08,2
"7657",8.7,135,51,98,31.34,18.3,1024.71,0
"7658",6.2,56,90,79,32.63,38.1,1060.49,1
"7659",7.8,100,110,24,18.68,35.6,530.63,2
"7660",7,72,57,102,24.25,32,1000.86,2
"7661",7.7,127,57,12,31.79,37,1102.73,0
"7662",6.2,52,98,68,34.43,27.5,890.69,2
"7663",7.4,75,73,80,26.54,15.9,782.89,0
"7664",8.8,50,27,102,36.35,38.1,967.2,2
"7665",8.4,56,48,49,18.16,20.9,1006.4,1
"7666",7.5,118,76,11,25.93,24.4,806.85,2
"7667",8.8,83,51,104,17.25,39.7,861.06,2
"7668",7.7,55,92,33,31.3,17.3,1160.78,2
"7669",8.3,36,28,22,48.44,38.9,914.31,2
"7670",8.5,148,94,92,53.77,26.1,1192.33,0
"7671",9,124,119,37,35.54,30.4,1163.49,0
"7672",6.7,22,86,58,23.3,37.1,718.78,1
"7673",8,134,115,17,50.37,34.6,1072.65,0
"7674",6.5,132,38,100,17.91,30.8,537.21,0
"7675",6.2,166,79,62,26.38,29,1078.05,0
"7676",8.9,149,101,14,47.39,27,779.46,2
"7677",8.1,137,36,5,21.96,17.5,543.52,2
"7678",6.4,48,21,16,16.87,16.9,632.73,1
"7679",6.1,113,40,63,15.3,15.2,856.1,1
"7680",8.6,24,119,48,49.94,32.1,1007.78,1
"7681",7.2,85,26,69,52.25,27.4,655.78,2
"7682",7.8,138,48,57,15.61,24.7,1135.31,1
"7683",8.3,89,51,19,59.09,30.6,1023.76,1
"7684",6.7,77,39,35,29.88,37.2,1076.83,1
"7685",8.3,75,44,99,54.27,17.2,927.87,2
"7686",7.6,142,55,76,35.06,18,1189.63,1
"7687",7.8,54,93,67,16.83,22,817.99,2
"7688",8.3,169,30,97,52.91,20.4,1015.19,2
"7689",7.4,38,111,112,37.48,36.3,700.76,0
"7690",7.5,35,103,67,53.57,38.2,728.77,1
"7691",7.1,136,66,97,34.36,21.1,1044.33,0
"7692",7.4,137,38,63,56.19,32.1,618.55,1
"7693",8.6,29,41,60,52.3,18.2,686.88,1
"7694",7.2,94,60,73,22.73,32.9,756.24,1
"7695",7.4,87,112,110,53.88,36.5,1024.86,0
"7696",8,153,37,20,18.06,28.9,552.19,1
"7697",6.9,105,110,51,25.96,37.2,514.5,0
"7698",8.7,167,62,105,39.79,17,978.78,2
"7699",6.5,164,96,12,16.69,34.4,666.62,0
"7700",8.4,24,81,94,15.25,18.2,1010.47,1
"7701",7.8,116,34,78,37.69,18.1,865.39,2
"7702",8.8,108,25,55,49.07,36.9,1046.15,2
"7703",6.6,52,71,20,55.65,40,575.05,1
"7704",8.5,68,23,50,46.01,29,956.51,2
"7705",8.8,114,116,49,59.3,16.4,897.46,2
"7706",8.7,131,23,65,40.84,31.5,1014.81,2
"7707",7.2,173,78,51,50.77,30.4,786.03,1
"7708",8.5,142,22,68,42.32,19.4,864.98,2
"7709",8.8,115,38,67,46.52,16,801.06,2
"7710",6.7,130,26,98,24.64,27.6,890.18,0
"7711",7.7,82,78,10,29.25,19.4,1127.41,2
"7712",8.4,164,79,2,26.17,35.1,729.08,2
"7713",8.2,122,25,63,43.38,24.2,546.52,2
"7714",8.9,68,59,108,43.64,16.2,1135.68,2
"7715",6.7,133,101,77,26.48,18,970.85,0
"7716",8.8,145,31,84,16.12,16.8,659.05,2
"7717",6.4,135,74,3,34.18,20.5,960.88,0
"7718",7.4,152,104,25,44.94,23.8,1097.62,0
"7719",7.6,114,85,41,59.6,30.9,793.64,1
"7720",7.9,142,24,103,55.58,19.9,877.24,2
"7721",6.6,151,101,7,39.75,24.8,1079.11,0
"7722",7.5,54,50,33,15.68,29.4,777.41,1
"7723",6.1,26,69,106,50.77,26.9,591.61,1
"7724",6.8,122,113,42,41.7,28.8,505.2,0
"7725",6.9,79,97,49,51.21,23,543.43,2
"7726",8.7,142,74,70,36.9,24.9,665.73,2
"7727",6.7,152,87,47,16.95,37.5,1082.45,1
"7728",8,150,81,57,59.12,31.9,768.06,1
"7729",8.7,179,76,42,17.71,28.2,674.55,1
"7730",7.8,21,25,60,29.64,19.5,1012.72,2
"7731",6.9,30,22,40,39.65,30.3,1186.14,0
"7732",6.3,100,115,38,45.7,23.7,930.2,2
"7733",7.1,62,56,87,31.68,39.7,555.42,0
"7734",7,146,112,113,25.93,31.6,1147.93,0
"7735",7.1,52,42,68,37.71,26.1,1015.56,0
"7736",8.6,31,29,42,36.15,23,921.15,2
"7737",6.7,146,112,99,48.26,24.4,815.34,0
"7738",7.5,143,68,119,49.8,30.8,1002.83,2
"7739",7.7,63,85,5,29.3,35.1,1144.43,2
"7740",8.1,165,41,49,19.86,37.4,1117.78,1
"7741",7.6,124,97,7,32.51,18.9,1140.1,0
"7742",7.2,126,22,58,22.72,23.9,606.17,2
"7743",6,117,44,91,39.18,29.3,729.6,0
"7744",7.2,25,97,58,35.53,32.5,740.34,1
"7745",8.3,118,63,3,59.55,15.6,574.33,2
"7746",8.2,91,75,110,49.18,33.5,809.1,2
"7747",8.3,79,99,89,24.5,18.4,829.22,0
"7748",7.3,70,38,54,41.49,33.4,530.8,2
"7749",8.4,59,110,30,20.32,21.1,678.64,2
"7750",8.5,35,40,31,41.19,37.2,1022.88,1
"7751",7,147,54,12,43.11,28.9,577.41,0
"7752",7.4,50,73,38,29.91,15.2,1185.88,1
"7753",6.4,53,61,105,27.22,30.4,586.96,0
"7754",6.9,62,46,6,51.53,31.2,838.49,1
"7755",7.3,131,109,102,20.76,15.5,905.95,0
"7756",8.2,58,25,13,24.87,15,573.61,2
"7757",8.6,77,39,77,47.43,19.4,963.56,2
"7758",8.5,155,101,12,40.63,19.8,924.06,2
"7759",7.9,121,36,50,22.19,28.2,590.39,2
"7760",7.6,75,33,42,22.43,22.1,1115.56,2
"7761",8.9,57,84,119,35.92,34.7,1049.98,0
"7762",6.4,88,89,56,30.27,15.5,637.92,2
"7763",8.1,150,105,112,27.53,22.2,769.17,0
"7764",8,57,86,76,50.07,15.3,653.88,2
"7765",6.8,101,50,95,51.12,16.4,1124.54,0
"7766",6.3,91,101,14,17.74,16.1,1085.15,2
"7767",7.9,169,45,7,50.21,24.1,675.52,2
"7768",6.1,55,92,67,26.59,33.6,928.64,2
"7769",8.1,123,87,70,38.07,35.6,1115.33,0
"7770",7.6,116,48,57,39.11,21.8,651.33,2
"7771",6.6,57,59,10,47.68,27.9,1118.76,0
"7772",6.5,158,79,97,26.56,31.2,921.35,0
"7773",8,52,107,8,20.46,33.1,778.76,2
"7774",7,93,41,49,42.18,27.4,994.68,1
"7775",7.4,59,117,119,38.93,35,849.08,0
"7776",7.5,90,36,107,39.93,33.2,655.73,2
"7777",6.8,171,107,38,44.34,22.6,795.45,0
"7778",7.6,77,119,16,31.22,32,1134.48,2
"7779",7.3,93,70,98,51.37,31.1,734.22,0
"7780",7.8,177,48,63,16.17,37.8,653.22,1
"7781",8,91,28,69,39.28,33.4,1142.32,2
"7782",8.3,66,84,91,41.87,39,530.28,2
"7783",7.6,164,36,59,54.37,25.2,825.51,1
"7784",8.4,123,93,100,42.79,32.8,1071.36,0
"7785",7,99,81,50,30.99,27.1,674.22,2
"7786",8.8,130,102,66,19.1,22.7,1123.81,1
"7787",6.8,152,54,105,35.44,20.2,924.73,0
"7788",7,133,102,71,54.72,26.4,600.54,0
"7789",8.1,62,33,11,58.74,19.5,594.04,2
"7790",8.2,100,58,48,58.14,32.7,514.27,2
"7791",6.8,32,33,17,54.72,35.3,945.29,1
"7792",9,137,42,103,56.61,39.9,973.32,1
"7793",7.5,29,82,68,32.04,38.8,519.92,1
"7794",8,66,38,55,42.11,30.3,761.13,2
"7795",7.5,171,63,23,51.68,31.6,1008.76,1
"7796",8.9,130,106,81,38.45,39.6,593.03,2
"7797",6.9,41,85,17,52.01,27.8,1089.64,1
"7798",7.5,26,83,44,54.45,16.9,1083.4,1
"7799",7,121,61,15,43.49,35.9,882.25,0
"7800",6,86,75,95,49.62,32.9,772.82,2
"7801",8.2,82,70,82,53.99,15.4,817.5,2
"7802",7.8,155,52,22,55.79,36.3,952.04,1
"7803",8.7,48,85,21,19.98,20.2,1106.07,1
"7804",6.5,81,84,1,36.1,20.3,931.71,2
"7805",7,35,23,52,50.73,26.7,702.9,1
"7806",8.8,163,71,32,42.65,25,939.54,1
"7807",7.1,105,100,96,30.93,24.6,1184.98,0
"7808",7.3,117,44,86,53.43,23.1,1074.58,1
"7809",6.8,131,36,76,49.8,28,701.81,0
"7810",7.1,133,108,53,54.21,23,828.41,1
"7811",7.8,37,78,94,50.85,33.4,566.88,1
"7812",6.1,136,33,101,55.13,18.1,1071.35,0
"7813",8.9,136,90,31,53.83,39.1,573.96,1
"7814",7.8,155,64,36,58.07,19.9,628.93,1
"7815",8.5,174,32,80,34.89,26.4,821.25,0
"7816",7.3,28,27,97,15.65,29.6,1014.13,1
"7817",6,168,74,92,42.72,23.8,521.57,0
"7818",7.9,160,38,2,38.88,37.9,1117.29,2
"7819",6.6,69,99,5,42.41,27.8,1113.61,0
"7820",8.4,42,113,3,48.9,19.1,697.36,2
"7821",8.5,92,39,19,53.63,39.3,1010.42,1
"7822",6.6,104,59,108,53.92,25.2,1045.22,1
"7823",6.6,90,41,79,47.37,25.2,503.29,2
"7824",8.1,78,45,9,45.66,24.7,930.52,2
"7825",8.2,65,50,40,33.91,26.6,908.84,2
"7826",7.9,104,55,47,53.73,29.2,996.55,1
"7827",6.5,125,44,92,33.96,34.9,946.32,0
"7828",6.1,168,64,43,57.03,31.7,1111.96,1
"7829",8.6,51,84,22,22.41,18.2,638.53,2
"7830",8.7,87,43,107,52.19,33.2,1040.5,1
"7831",8.4,133,84,29,20.77,30.4,996.16,0
"7832",7.7,133,23,56,55.36,25.5,952.78,1
"7833",7.1,93,67,40,42.28,32.2,1198.21,0
"7834",7.1,118,28,69,31.07,20.7,1199.61,2
"7835",6.7,73,45,60,24.88,17.6,578.7,2
"7836",7.5,70,96,54,23.78,38.5,1179.8,2
"7837",6.6,30,67,41,20,32.2,959.4,1
"7838",8.8,99,64,37,36.27,21.8,519.59,2
"7839",7.7,72,25,57,45.19,27,1006.52,2
"7840",6.9,96,36,2,39.8,16.3,781.03,2
"7841",7.5,129,44,101,45.88,21.3,877.14,0
"7842",8.4,151,103,118,38.71,34.3,1153.9,0
"7843",8.5,170,98,95,27.03,16.3,915.23,0
"7844",6,178,78,38,43.41,35.7,741.67,1
"7845",7.7,131,91,59,49.04,23,637.32,0
"7846",6.8,142,71,85,31.54,17.9,1103.55,0
"7847",7.5,31,27,87,53.96,28.3,953.31,2
"7848",8.5,144,68,64,21.15,24.6,912.32,1
"7849",6.6,143,89,59,28.58,17.2,1162.04,0
"7850",6,76,34,21,15.52,35.6,805.75,2
"7851",7.7,105,87,66,26.9,19.6,532.02,2
"7852",6.7,77,116,3,24.38,22,946.59,2
"7853",8.3,141,22,95,22.2,20.3,1073.13,0
"7854",8.2,146,83,74,57.25,34.8,762.55,1
"7855",8.8,97,39,63,42.96,27.7,614.97,2
"7856",8.1,25,77,92,15.93,19.3,501.03,1
"7857",6.2,87,28,36,16.42,21.4,1111.89,2
"7858",6.5,126,58,65,39.99,35.3,565.76,2
"7859",7.5,44,48,92,58.78,30.4,1041.26,1
"7860",7,29,117,98,43.65,34.6,650.19,0
"7861",7.2,20,29,97,35.77,34.3,1010.19,0
"7862",6.3,160,108,52,28.97,17.7,788.18,0
"7863",6.3,101,104,115,20.09,36.8,777.3,0
"7864",6.6,172,93,61,30.76,38.4,666.46,0
"7865",6.6,33,110,82,26.65,19.2,960.58,0
"7866",8,53,53,10,32.31,16.7,573.98,2
"7867",8,130,114,111,38.56,29.8,669.12,0
"7868",7.5,115,20,112,17.31,31.5,521.46,2
"7869",7.2,93,98,115,26.44,36.8,943.81,0
"7870",7.4,136,99,107,41.31,37.8,562.29,0
"7871",6.2,79,94,112,16.89,37.8,669.65,0
"7872",7.4,53,99,12,25.41,33,1049.9,2
"7873",6.2,141,83,79,39.15,16,1150.32,0
"7874",8.5,126,75,111,50.46,21.6,795.34,1
"7875",8.5,83,42,29,15.51,35.1,805.3,1
"7876",6.6,155,28,14,25.47,39.8,1199.36,2
"7877",8.6,120,69,94,53.86,16.9,563.46,2
"7878",6.1,177,53,74,15.08,25.5,542.81,1
"7879",8.3,46,113,113,45.89,32.2,691.62,0
"7880",6.2,175,82,110,21.38,28.8,799.08,0
"7881",6.1,100,76,73,25.51,30,641.49,2
"7882",6.6,127,70,95,49.92,26.5,933.77,0
"7883",8,63,48,115,38.28,38.8,1116.28,0
"7884",7,82,74,97,52.38,21.4,971.16,1
"7885",8.6,109,47,114,55.91,26.6,1180.68,2
"7886",8.9,141,71,90,49.03,25.4,693.4,2
"7887",8.4,50,104,12,58.32,29.5,1163.87,2
"7888",6.6,98,107,112,35.08,31.3,972.33,0
"7889",8.5,119,111,36,47.79,34.6,692.03,2
"7890",8.5,20,59,55,27.48,33.2,697.21,2
"7891",7.4,140,75,39,16.58,15,1028.82,1
"7892",6.8,120,83,103,45.18,17.9,820.31,2
"7893",8.1,107,79,10,32.05,25.7,739.09,2
"7894",8.5,90,117,51,41.33,29,816.81,2
"7895",8.6,57,34,53,32.84,25.7,1001.18,2
"7896",7.2,175,59,11,54.3,27.3,1168.22,1
"7897",6.3,24,79,46,36.37,37.2,592.63,1
"7898",7.7,131,24,71,35.52,30.6,583.77,2
"7899",7.5,57,69,76,37.19,22.2,806.75,2
"7900",8.6,177,92,50,44.97,37.1,977.47,2
"7901",8.8,102,27,82,41.71,23.4,1156.53,2
"7902",6.7,88,66,3,52.04,35.6,1017.93,1
"7903",6.4,119,117,52,46.31,28.8,1174.34,0
"7904",6.9,72,81,36,51.44,27.6,746.48,1
"7905",6.9,57,20,12,31.9,15,819.7,2
"7906",6.4,147,59,63,57.32,39.1,1109.47,1
"7907",6,26,89,80,23.66,18.8,1015.57,1
"7908",8.2,137,53,86,51.44,26.9,657.72,2
"7909",8.1,176,24,81,39.46,16.8,541.72,2
"7910",8.3,127,58,4,16.8,32.8,544.17,2
"7911",7.6,81,109,44,35.24,29.6,796.85,0
"7912",7,136,96,117,37.97,21.7,1156.1,0
"7913",7.2,76,111,88,51.31,38.9,914.14,0
"7914",7.4,48,65,39,33.2,33.2,737.37,1
"7915",8.4,160,23,68,18.2,32.4,1125.39,2
"7916",7.3,74,30,47,24.83,27.9,1046.45,2
"7917",7.7,118,56,107,50.09,22.2,844.39,2
"7918",8.5,87,37,75,19.89,34.2,882.22,1
"7919",7.7,134,108,37,40.4,23.8,985.08,0
"7920",7.3,51,105,114,37.92,23.2,924.21,0
"7921",8.6,149,104,94,19.96,23.1,1080.17,0
"7922",8.5,29,37,104,55.31,24.7,950.77,1
"7923",8.8,61,68,16,57.72,25.4,1013.39,1
"7924",8.5,20,84,74,41.36,22.8,973.97,1
"7925",6.8,174,65,23,23.63,39.6,589.38,0
"7926",8.5,86,91,22,23.84,27.8,630.04,2
"7927",8.8,137,78,95,23.63,38.1,974.53,0
"7928",6.5,177,49,36,25.67,25.7,1092.68,1
"7929",6.6,83,107,43,59.79,31.8,716.46,0
"7930",7.9,20,30,79,23.73,35.8,677.25,2
"7931",8.5,139,58,13,44.86,27.4,806.71,0
"7932",8.7,144,114,109,54.36,17.7,508.37,0
"7933",8.9,109,76,28,40.48,16.7,907.81,2
"7934",7.5,131,106,3,52.65,23.4,1048.83,2
"7935",7.1,140,116,70,46.48,23,1073.45,0
"7936",7.9,164,111,19,44.39,27.1,525.38,2
"7937",7.5,118,25,117,27.63,36.1,1047,2
"7938",7.6,158,114,75,56.62,20.4,538.75,2
"7939",8.1,156,69,79,26.82,36.3,1108.24,0
"7940",6.8,120,91,45,49.92,33.9,829.62,2
"7941",6,32,94,39,45.23,34,924.15,0
"7942",6.2,31,24,77,41.83,18.1,641.89,2
"7943",7.4,112,70,86,59.89,36.5,1050.85,0
"7944",6.2,80,33,32,28.14,23,584.93,2
"7945",8,142,77,39,45.67,39.5,678.27,2
"7946",8.8,61,58,53,45.61,15.1,667.93,2
"7947",6.6,176,78,63,24.34,36.7,592.44,0
"7948",8,135,64,99,58.9,15.2,1124.04,1
"7949",7.8,124,66,50,38.82,32,1016.51,0
"7950",6.7,166,77,50,59.36,23.8,588.15,1
"7951",8.3,116,91,43,47.5,28,681.98,2
"7952",6,101,74,12,52.04,24.1,529.14,2
"7953",6.3,53,94,61,46.97,34.4,923.3,0
"7954",7.3,72,101,0,50.17,28.5,657.58,2
"7955",8.1,23,67,53,15.21,37.8,1055.51,1
"7956",8.2,163,36,102,47.22,25.5,724.74,2
"7957",7,56,64,30,24.25,34.1,521.47,2
"7958",7.5,137,24,69,37.15,20.6,649.48,2
"7959",7.7,93,86,12,44.15,21.6,1025.08,2
"7960",8.4,32,67,115,20.11,28.8,936.29,1
"7961",8.9,176,57,53,26.67,27.5,969.23,0
"7962",6,44,90,75,45.31,35.1,840.62,1
"7963",8.1,38,76,59,41.62,18.7,885.25,1
"7964",6.9,112,64,54,55.82,38.7,908.42,1
"7965",7.8,106,96,24,48.35,16,846.32,0
"7966",8.7,80,58,25,23.57,27,505.12,2
"7967",7.3,58,34,63,15.13,36.7,539.72,2
"7968",6.8,73,95,118,33.11,37.7,936.59,0
"7969",8.2,36,58,111,26.34,38.6,1191.36,0
"7970",8.7,61,118,71,41.4,16.6,777.63,2
"7971",7,51,69,10,58.62,16.2,750.81,2
"7972",6,61,20,28,26.52,38.6,864.29,2
"7973",7.5,42,79,17,53.37,37.6,584.71,1
"7974",7.1,153,96,80,35.3,26.4,994.87,0
"7975",7.7,148,26,38,51.23,27.9,983.31,2
"7976",6.5,53,84,32,57.02,22.4,988.8,1
"7977",7.2,77,46,18,17.84,16.2,1085.84,1
"7978",8.2,60,103,3,28.57,24.6,951.3,2
"7979",6.8,35,108,19,20.8,33.7,882.81,0
"7980",6.9,56,70,88,47.53,34.8,810.24,2
"7981",7,65,81,43,51.71,25.8,941.31,1
"7982",8.7,33,50,59,48.27,27,644.65,2
"7983",6.8,80,100,71,16.11,16,764.64,0
"7984",6.5,44,28,91,53.12,35.1,1029.04,1
"7985",8.2,137,95,68,56.99,29.1,732.1,0
"7986",8,94,101,6,29.27,29.9,710.8,2
"7987",7.4,55,24,11,34.32,37.5,1140.44,2
"7988",6.3,100,62,21,16.62,38,508.65,1
"7989",6.2,51,109,36,43.6,33.9,955,0
"7990",6.5,80,39,73,20.19,19.6,664.91,2
"7991",8.8,93,25,119,53.49,26,904.02,2
"7992",6.4,163,95,32,36.6,21.9,526.09,0
"7993",6.9,150,48,27,46.77,37.4,1142.32,0
"7994",8,154,52,44,35.51,21.2,681.07,2
"7995",6.6,86,63,75,54.59,19.7,803.55,1
"7996",7.7,51,72,101,16.28,36.2,873.64,1
"7997",9,76,42,117,43.83,38.4,1056.74,0
"7998",8.5,119,58,71,58.48,25.3,689.79,2
"7999",6.7,122,72,35,55.01,35.2,1123.73,1
"8000",8.4,103,34,60,23.39,39,1154.69,2
